"WithinNestRep","TubeLetter","NestBox","BroodID","RingNumber","Plot","year","Species","Type","Age","Sex","nSamples","dateSample","AdateSample","timeSample","tube_ID","ClutchSize","NumberFledged","SPY","Ha","TreatmentB","TreatmentG","Doublebox","TubeLetterValue","SpecType","Sum.OakNr.","MeanCircumference","MaxCircumference","Subplot","RRA_Noctuidae","RRA_Erebidae","RRA_Geometridae","RRA_Tineidae","RRA_Lasiocampidae","RRA_Gelechiidae","RRA_Ypsolophidae","RRA_Tortricidae","RRA_Lycaenidae","RRA_Lypusidae","RRA_Notodontidae","RRA_Psychidae","RRA_Nolidae","RRA_Glyphipterigidae","RRA_Drepanidae","RRA_Pyralidae","RRA_Eriocraniidae","RRA_Argyresthiidae","RRA_Adelidae","RRA_Coleophoridae","RRA_Hesperiidae","RRA_Crambidae","RRA_Oecophoridae","RRA_Argidae","RRA_Pamphiliidae","RRA_Tenthredinidae","RRA_Chrysomelidae","RRA_Curculionidae","pp1_all","pp1_B","pp1_G","np1_all","np1_B","np1_G","propp1_all","propp1_B","propp1_G","propp2_all","propp2_B","propp2_G"
"1889_AF",NA,"A62",1889,"C5H7364","A",2023,"G","AF",5,-0.5,1,"30.05.2023",59,"09:22","A_62_2",8,2,"A22023",6.38,0,1,0,1,"1_AF",0,0,0,"A2",0.774777070063694,0,0.0135031847133758,0,0,0,0,0.182420382165605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292993630573249,0.78828025477707,0.78828025477707,0.0135031847133758,0.21171974522293,0.21171974522293,0.986496815286624,0.78828025477707,0.78828025477707,0.0135031847133758,0.299486980931178,0.299486980931178,0.00513019068821993
"1890_AF",NA,"A63",1890,"C5H8366","A",2023,"G","AF",5,-0.5,1,"01.06.2023",61,"08:25","A_63_2",6,6,"A22023",6.38,0,1,0,1,"1_AF",0,0,0,"A2",0.0121537282382569,0.00273732617978758,0.779918975145078,0,0,0,0.130406219205081,0,0.00744552720902222,0.0104018394831928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361327055731961,0,0.0533231139822621,0.794810029563123,0.792072703383335,0.782656301324866,0.205189970436877,0.207927296616665,0.217343698675134,0.794810029563123,0.792072703383335,0.782656301324866,0.581045385415833,0.579044264788281,0.572160409829504
"1890_chick1",NA,"A63",1890,NA,"A",2023,"G","chick1",1,2,1,"31.05.2023",60,"10:13","A_63_3",6,6,"A22023",6.38,0,1,0,1,"1_chick1",0,0,0,"A2",0,0,0.0851063829787231,0,0,0,0,0,0,0,0.145390070921986,0,0,0,0,0.769503546099291,0,0,0,0,0,0,0,0,0,0,0,0,0.0851063829787231,0.0851063829787231,0.0851063829787231,0.914893617021277,0.914893617021277,0.914893617021277,0.0851063829787231,0.0851063829787231,0.0851063829787231,0.00154669072630018,0.00154669072630018,0.00154669072630018
"1890_chick2","A","A63",1890,NA,"A",2023,"G","chick2",1,2,2,"04.06.2023",64,"11:32","A_63_4A",6,6,"A22023",6.38,0,1,0,1,"1_chick2",0,0,0,"A2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.00298177518443307,0.00298177518443307,0.00298177518443307
"1890_chick2","B","A63",1890,NA,"A",2023,"G","chick2",1,2,1,"04.06.2023",64,"11:32","A_63_4B",6,6,"A22023",6.38,0,1,0,2,"1_chick2",0,0,0,"A2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.00202074632897751,0,0.00202074632897751
"1892_AF",NA,"A65",1892,"C5H7304","A",2023,"G","AF",5,-0.5,1,"24.05.2023",53,"08:52","A_65_2",8,4,"A22023",6.38,0,1,0,1,"1_AF",2,1.355,1.4,"A2",0.0218945487042002,0,0.0147453083109919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963360142984808,0.0366398570151921,0.0366398570151921,0.0147453083109919,0.963360142984808,0.963360142984808,0.985254691689008,0.0366398570151921,0.0366398570151921,0.0147453083109919,0.00452638551556634,0.00452638551556634,0.00182159417089865
"1892_AM",NA,"A65",1892,"CS87979","A",2023,"G","AM",6,0.5,1,"24.05.2023",53,"07:45","A_65_1",8,4,"A22023",6.38,0,1,0,1,"1_AM",2,1.355,1.4,"A2",0.0462477434883522,0,0.0450442706094731,0,0.00300868219719763,0,0.0109172182584028,0.850253588928049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445284965185249,0.0912920140978253,0.0912920140978253,0.0450442706094731,0.908707985902175,0.908707985902175,0.954955729390527,0.0912920140978253,0.0912920140978253,0.0450442706094731,0.0432357611040997,0.0432357611040997,0.0213328990758458
"1892_chick1",NA,"A65",1892,NA,"A",2023,"G","chick1",1,2,1,"24.05.2023",53,"08:52","A_65_3",8,4,"A22023",6.38,0,1,0,1,"1_chick1",2,1.355,1.4,"A2",0.0931911296091565,0,0.901866423879821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494244651102296,0.995057553488977,0.995057553488977,0.901866423879821,0.00494244651102296,0.00494244651102296,0.0981335761201794,0.995057553488977,0.995057553488977,0.901866423879821,0.963781809019904,0.963781809019904,0.873519778281683
"1894_AF",NA,"A67",1894,"B5K0240","A",2023,"B","AF",5,-0.5,1,"29.05.2023",58,"14:15","A_67_2",11,10,"A22023",6.38,0,1,0,1,"2_AF",0,0,0,"A2",0.0291049798115748,0,0.651749663526245,0,0,0,0,0.109942799461642,0,0,0.209202557200538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68085464333782,0.68085464333782,0.651749663526245,0.31914535666218,0.31914535666218,0.348250336473755,0.68085464333782,0.68085464333782,0.651749663526245,0.469734780337764,0.469734780337764,0.449654692124659
"1898_chick1",NA,"B01",1898,NA,"B",2023,"B","chick1",1,2,1,"24.05.2023",53,"12:08","B_01_3",8,7,"B12023",5.98,0,0,0,1,"2_chick1",0,0,0,"B1",0.501576550274436,0.297442485110359,0.19595936003737,0.00198528553077193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303631904706294,0,0,0,0,0,0,0,0,0,0.994978395422165,0.697535910311806,0.493401845147729,0.00502160457783487,0.302464089688194,0.506598154852271,0.994978395422165,0.697535910311806,0.493401845147729,0.93084234677155,0.65257292690921,0.461597290505845
"1898_chick2",NA,"B01",1898,NA,"B",2023,"B","chick2",1,2,3,"29.05.2023",58,"17:00","B_01_4",8,7,"B12023",5.98,0,0,0,1,"2_chick2",0,0,0,"B1",0.124689372898699,0.788700482385616,0.0792281830141792,0,0,0,0,0.00197339570238269,0,0,0,0,0,0,0,0.00540856599912294,0,0,0,0,0,0,0,0,0,0,0,0,0.992618038298494,0.203917555912878,0.867928665399795,0.00738196170150563,0.796082444087122,0.132071334600205,0.992618038298494,0.203917555912878,0.867928665399795,0.66710875331565,0.137046861184792,0.583308772963945
"1900_AF",NA,"B03",1900,"B5G6366","B",2023,"B","AF",5,-0.5,1,"20.05.2023",49,"09:23","B_03_2",10,9,"B12023",5.98,0,0,0,1,"2_AF",0,0,0,"B1",0.0781158572264481,0,0.866881217086015,0.00731421884142772,0,0,0,0.0178466939730837,0,0,0,0,0,0,0,0.0298420128730251,0,0,0,0,0,0,0,0,0,0,0,0,0.944997074312463,0.944997074312463,0.866881217086015,0.0550029256875365,0.0550029256875365,0.133118782913985,0.944997074312463,0.944997074312463,0.866881217086015,0.368049225159526,0.368049225159526,0.337625341841386
"1900_chick1","A","B03",1900,NA,"B",2023,"B","chick1",1,2,1,"20.05.2023",49,"10:43","B_03_3A",10,9,"B12023",5.98,0,0,0,1,"2_chick1",0,0,0,"B1",0,0,0.941998434017949,0,0,0,0,0.0346925254472084,0,0,0,0,0,0,0,0,0,0,0.0233090405348431,0,0,0,0,0,0,0,0,0,0.941998434017949,0.941998434017949,0.941998434017949,0.0580015659820515,0.0580015659820515,0.0580015659820515,0.941998434017949,0.941998434017949,0.941998434017949,0.622785011746904,0.622785011746904,0.622785011746904
"1900_chick1","B","B03",1900,NA,"B",2023,"B","chick1",1,2,1,"20.05.2023",49,"10:43","B_03_3B",10,9,"B12023",5.98,0,0,0,2,"2_chick1",0,0,0,"B1",0.00907995923283609,0,0.990920040767164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.990920040767164,0,0,0.00907995923283609,1,1,0.990920040767164,0.63061641834648,0.63061641834648,0.624890446976337
"1900_chick2",NA,"B03",1900,NA,"B",2023,"B","chick2",1,2,2,"25.05.2023",54,"14:20","B_03_4",10,9,"B12023",5.98,0,0,0,1,"2_chick2",0,0,0,"B1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.00778602840458511,0.00778602840458511,0.00778602840458511
"1902_AF",NA,"B05",1902,"B5G6913","B",2023,"B","AF",6,-0.5,1,"22.05.2023",51,"12:12","B_05_2",7,7,"B12023",5.98,0,0,0,1,"2_AF",0,0,0,"B1",0.168888888888889,0,0.831111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.831111111111111,0,0,0.168888888888889,1,1,0.831111111111111,0.054459639356166,0.054459639356166,0.0452620113760135
"1902_chick1","A","B05",1902,NA,"B",2023,"B","chick1",1,2,2,"22.05.2023",51,"13:06","B_05_3A",7,7,"B12023",5.98,0,0,0,1,"2_chick1",0,0,0,"B1",0.0204545454545455,0,0.75784090909091,0,0.203181818181818,0,0,0.0185227272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778295454545455,0.778295454545455,0.75784090909091,0.221704545454545,0.221704545454545,0.24215909090909,0.778295454545455,0.778295454545455,0.75784090909091,0.694413464463146,0.694413464463146,0.676163439115888
"1902_chick1","B","B05",1902,NA,"B",2023,"B","chick1",1,2,1,"22.05.2023",51,"13:06","B_05_3B",7,7,"B12023",5.98,0,0,0,2,"2_chick1",0,0,0,"B1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.876676986584107,0.876676986584107,0.876676986584107
"1902_chick2",NA,"B05",1902,NA,"B",2023,"B","chick2",1,2,1,"27.05.2023",56,"17:30","B_05_4",7,7,"B12023",5.98,0,0,0,1,"2_chick2",0,0,0,"B1",0.438031041123824,0.219610286620596,0.329443752124165,0,0,0,0,0,0.012914920131415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987085079868585,0.767474793247989,0.549054038744761,0.012914920131415,0.232525206752011,0.450945961255239,0.987085079868585,0.767474793247989,0.549054038744761,0.836943470534556,0.650737236443975,0.46553959944287
"1903_AF",NA,"B06",1903,"C3F7406","B",2023,"G","AF",6,-0.5,1,"16.06.2023",76,"09:36","B_06_2",13,0,"B12023",5.98,0,0,0,1,"1_AF",0,0,0,"B1",0.104472293163865,0.00190057611213398,0.0577893924095741,0,0,0,0.828591791886916,0,0,0,0,0,0,0,0,0.00522658430836847,0,0,0,0,0,0.00201936211914236,0,0,0,0,0,0,0.164162261685573,0.162261685573439,0.0596899685217081,0.835837738314427,0.837738314426561,0.940310031478292,0.164162261685573,0.162261685573439,0.0596899685217081,0.0961190708026151,0.0950062595632215,0.0349492279872027
"1903_chick1","A","B06",1903,NA,"B",2023,"G","chick1",1,2,3,"15.06.2023",75,"09:26","B_06_3A",13,0,"B12023",5.98,0,0,0,1,"1_chick1",0,0,0,"B1",0.5030549898167,0.0997963340122201,0,0,0,0,0,0,0,0,0,0,0.0549898167006111,0,0,0,0,0,0,0,0,0,0,0,0,0.342158859470468,0,0,0.602851323828921,0.5030549898167,0.0997963340122201,0.397148676171079,0.4969450101833,0.90020366598778,0.602851323828921,0.5030549898167,0.0997963340122201,0.0280941533788914,0.0234434320425209,0.00465072133637054
"1903_chick1","B","B06",1903,NA,"B",2023,"G","chick1",1,2,1,"15.06.2023",75,"09:26","B_06_3B",13,0,"B12023",5.98,0,0,0,2,"1_chick1",0,0,0,"B1",0.966131386861314,0,0.0175182481751825,0,0.0163503649635037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983649635036496,0.983649635036496,0.0175182481751825,0.0163503649635037,0.0163503649635037,0.982481751824817,0.983649635036496,0.983649635036496,0.0175182481751825,0.120042757883484,0.120042757883484,0.00213789417423838
"1903_chick2",NA,"B06",1903,NA,"B",2023,"G","chick2",1,2,3,"19.06.2023",79,"16:22","B_06_4",13,0,"B12023",5.98,0,0,0,1,"1_chick2",0,0,0,"B1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0.00805711778548921,0.00805711778548921,0
"1904_AF",NA,"B07",1904,"B5G6341","B",2023,"B","AF",5,-0.5,1,"25.05.2023",54,"08:40","B_07_2",9,8,"B22023",6.13,1,0,0,1,"2_AF",0,0,0,"B2",0.794144556267155,0,0.0082342177493138,0,0,0,0,0,0.197621225983531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802378774016469,0.802378774016469,0.0082342177493138,0.197621225983531,0.197621225983531,0.991765782250686,0.802378774016469,0.802378774016469,0.0082342177493138,0.215532071762104,0.215532071762104,0.0022118456623249
"1904_AM",NA,"B07",1904,"B4P0276","B",2023,"B","AM",6,0.5,1,"25.05.2023",54,"09:00","B_07_1",9,8,"B22023",6.13,1,0,0,1,"2_AM",0,0,0,"B2",0.0339926566386356,0,0.620750917920171,0,0,0,0,0.0145682814165581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330688144024635,0.654743574558807,0.654743574558807,0.620750917920171,0.345256425441193,0.345256425441193,0.379249082079829,0.654743574558807,0.654743574558807,0.620750917920171,0.569838161014329,0.569838161014329,0.540253582104938
"1904_chick1",NA,"B07",1904,NA,"B",2023,"B","chick1",1,2,2,"25.05.2023",54,"10:13","B_07_3",9,8,"B22023",6.13,1,0,0,1,"2_chick1",0,0,0,"B2",0.597283774124374,0,0.33023588277341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724803431022159,0,0,0.927519656897784,0.927519656897784,0.33023588277341,0.0724803431022159,0.0724803431022159,0.66976411722659,0.927519656897784,0.927519656897784,0.33023588277341,0.518169475281527,0.518169475281527,0.184490056704736
"1904_chick2","B","B07",1904,NA,"B",2023,"B","chick2",1,2,6,"30.05.2023",59,"14:47","B_07_4B",9,8,"B22023",6.13,1,0,0,2,"2_chick2",0,0,0,"B2",0.637149306675266,0,0.0661077071912286,0,0,0,0,0.125314414704934,0,0,0.116607545952919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054821025475653,0,0,0.703257013866495,0.703257013866495,0.0661077071912286,0.296742986133505,0.296742986133505,0.933892292808771,0.703257013866495,0.703257013866495,0.0661077071912286,0.620779960148022,0.620779960148022,0.058354682607458
"1905_AF",NA,"B08",1905,"C5H7208","B",2023,"G","AF",5,-0.5,1,"20.05.2023",49,"12:52","B_08_2",9,6,"B22023",6.13,1,0,0,1,"1_AF",0,0,0,"B2",0.00373437246306219,0,0.462412729339178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53385289819776,0.46614710180224,0.46614710180224,0.462412729339178,0.53385289819776,0.53385289819776,0.537587270660822,0.46614710180224,0.46614710180224,0.462412729339178,0.207487172074871,0.207487172074871,0.205824962058249
"1905_chick1",NA,"B08",1905,NA,"B",2023,"G","chick1",1,2,1,"20.05.2023",49,"13:25","B_08_3",9,6,"B22023",6.13,1,0,0,1,"1_chick1",0,0,0,"B2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.0076036497518809,0.0076036497518809,0.0076036497518809
"1907_AF",NA,"B10",1907,"C3F7410","B",2023,"G","AF",4,-0.5,1,"25.05.2023",54,"08:36","B_10_2",7,7,"B22023",6.13,1,0,0,1,"1_AF",9,1.75555555555556,2.69,"B2",0.0309741614508105,0,0,0,0,0,0,0,0.010752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958273150377146,0.0309741614508105,0.0309741614508105,0,0.969025838549189,0.969025838549189,1,0.0309741614508105,0.0309741614508105,0,0.0155946994182289,0.0155946994182289,0
"1907_chick1",NA,"B10",1907,NA,"B",2023,"G","chick1",1,2,2,"25.05.2023",54,"10:05","B_10_3",7,7,"B22023",6.13,1,0,0,1,"1_chick1",9,1.75555555555556,2.69,"B2",0.779327409740187,0.0156337869755933,0.20503880328422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.984366213024407,0.220672590259813,0,0.0156337869755933,0.779327409740187,1,0.984366213024407,0.220672590259813,0.631507919596562,0.62163505930819,0.139356488386959
"1913_AF",NA,"B16",1913,"B4P0129","B",2023,"B","AF",6,-0.5,1,"30.05.2023",59,"15:15","B_16_2",12,4,"B22023",6.13,1,0,0,1,"2_AF",0,0,0,"B2",0.740558480201419,0,0.0614557106889448,0.00194552529182879,0,0,0.0119020370794232,0.0777065690089266,0,0,0.0202563515678645,0,0,0,0,0.0381094071869994,0,0,0,0,0,0,0,0,0,0.0480659189745937,0,0,0.802014190890364,0.802014190890364,0.0614557106889448,0.197985809109636,0.197985809109636,0.938544289311055,0.802014190890364,0.802014190890364,0.0614557106889448,0.520808561236623,0.520808561236623,0.0399078478002378
"1913_AM",NA,"B16",1913,"B5K0662","B",2023,"B","AM",5,0.5,1,"30.05.2023",59,"14:32","B_16_1",12,4,"B22023",6.13,1,0,0,1,"2_AM",0,0,0,"B2",0.313991062220694,0,0.673221038157443,0,0,0,0.0033688552767274,0.00495015469233413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446888965280164,0,0,0.987212100378137,0.987212100378137,0.673221038157443,0.0127878996218632,0.0127878996218632,0.326778961842557,0.987212100378137,0.987212100378137,0.673221038157443,0.824519092736147,0.824519092736147,0.562273901808786
"1913_chick1",NA,"B16",1913,NA,"B",2023,"B","chick1",1,2,3,"30.05.2023",59,"15:28","B_16_3",12,4,"B22023",6.13,1,0,0,1,"2_chick1",0,0,0,"B2",0.190886699507389,0.688423645320197,0,0,0,0,0,0.120689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879310344827586,0.190886699507389,0.688423645320197,0.120689655172414,0.809113300492611,0.311576354679803,0.879310344827586,0.190886699507389,0.688423645320197,0.0722087378640777,0.0156755663430421,0.0565331715210356
"1913_chick2","A","B16",1913,NA,"B",2023,"B","chick2",1,2,3,"04.06.2023",64,"10:00","B_16_4A",12,4,"B22023",6.13,1,0,0,1,"2_chick2",0,0,0,"B2",0.314523764438553,0,0.593637568642302,0,0,0,0,0,0.0263207725809506,0,0,0,0,0,0,0.0655178943381938,0,0,0,0,0,0,0,0,0,0,0,0,0.908161333080856,0.908161333080856,0.593637568642302,0.0918386669191444,0.0918386669191444,0.406362431357698,0.908161333080856,0.908161333080856,0.593637568642302,0.208576150300078,0.208576150300078,0.136339914760372
"1913_chick2","B","B16",1913,NA,"B",2023,"B","chick2",1,2,1,"04.06.2023",64,"10:00","B_16_4B",12,4,"B22023",6.13,1,0,0,2,"2_chick2",0,0,0,"B2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0.998917748917749,0.998917748917749,0
"1914_chick2",NA,"B17",1914,NA,"B",2023,"B","chick2",1,2,3,"30.05.2023",59,"14:35","B_17_4",7,4,"B22023",6.13,1,0,0,1,"2_chick2",1,0.52,0.52,"B2",0.636672967863894,0,0.332703213610586,0,0,0,0.0306238185255198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96937618147448,0.96937618147448,0.332703213610586,0.0306238185255198,0.0306238185255198,0.667296786389414,0.96937618147448,0.96937618147448,0.332703213610586,0.474551175272996,0.474551175272996,0.162872478252822
"1923_AM",NA,"B24",1923,"B4P0292","B",2023,"B","AM",5,0.5,1,"29.05.2023",58,"16:15","B_24_1",7,6,"B12023",5.98,0,0,0,1,"2_AM",64,0.526875,1.01,"B1",0,0,0.574074074074074,0,0,0,0,0.203703703703704,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.574074074074074,0.574074074074074,0.574074074074074,0.425925925925926,0.425925925925926,0.425925925925926,0.574074074074074,0.574074074074074,0.574074074074074,0.0100829403154984,0.0100829403154984,0.0100829403154984
"1926_AF",NA,"B26",1926,"B5K0603","B",2023,"B","AF",6,-0.5,1,"18.05.2023",47,"08:00","B_26_2",7,3,"B12023",5.98,0,0,0,1,"2_AF",1,1.85,1.85,"B1",0.00716792354214888,0,0.98125886657209,0,0,0,0,0,0,0,0,0,0,0,0,0.00903457029791682,0,0,0,0,0,0,0,0,0,0,0,0.00253863958784439,0.988426790114239,0.988426790114239,0.98125886657209,0.0115732098857612,0.0115732098857612,0.0187411334279101,0.988426790114239,0.988426790114239,0.98125886657209,0.831793905120955,0.831793905120955,0.825761859880616
"1926_chick1",NA,"B26",1926,NA,"B",2023,"B","chick1",1,2,1,"18.05.2023",47,"09:00","B_26_3",7,3,"B12023",5.98,0,0,0,1,"2_chick1",1,1.85,1.85,"B1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.00388220287283012,0.00388220287283012,0.00388220287283012
"1926_chick2",NA,"B26",1926,NA,"B",2023,"B","chick2",1,2,3,"22.05.2023",51,"11:42","B_26_4",7,3,"B12023",5.98,0,0,0,1,"2_chick2",1,1.85,1.85,"B1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.121692135669027,0.121692135669027,0.121692135669027
"1928_AF",NA,"B27",1928,"C5A0386","B",2023,"G","AF",6,-0.5,1,"31.05.2023",60,"12:30","B_27_2",8,5,"B12023",5.98,0,0,0,1,"1_AF",3,1.20333333333333,1.43,"B1",0.00471327572663001,0,0.0934799685781618,0,0,0,0,0.100026184865148,0,0,0,0,0,0,0,0.0843152657763812,0,0,0,0,0,0,0,0,0,0.706205813040063,0,0.0112594920136161,0.0981932443047918,0.0981932443047918,0.0934799685781618,0.901806755695208,0.901806755695208,0.906520031421838,0.0981932443047918,0.0981932443047918,0.0934799685781618,0.0772877164056059,0.0772877164056059,0.0735779060181368
"1928_AM",NA,"B27",1928,"C3F5930","B",2023,"G","AM",6,0.5,1,"29.05.2023",58,"16:40","B_27_1",8,5,"B12023",5.98,0,0,0,1,"1_AM",3,1.20333333333333,1.43,"B1",0.386773547094188,0.00224448897795592,0.0853707414829659,0,0,0,0,0.0150701402805611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510541082164329,0.47438877755511,0.472144288577154,0.0876152304609218,0.52561122244489,0.527855711422846,0.912384769539078,0.47438877755511,0.472144288577154,0.0876152304609218,0.470130282809025,0.467905942167143,0.0868287257705752
"1928_chick2","B","B27",1928,NA,"B",2023,"G","chick2",1,2,2,"31.05.2023",60,"12:51","B_27_4B",8,5,"B12023",5.98,0,0,0,2,"1_chick2",3,1.20333333333333,1.43,"B1",0.783018867924529,0,0.216981132075471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.216981132075471,0,0,0.783018867924529,1,1,0.216981132075471,0.00711552661609719,0.00711552661609719,0.00154393502047392
"1933_AF",NA,"B31",1933,"CS87061","B",2023,"G","AF",5,-0.5,1,"18.05.2023",47,"10:00","B_31_2",7,6,"B22023",6.13,1,0,0,1,"1_AF",0,0,0,"B2",0.0548967940272289,0,0.920655833699312,0.00131752305665349,0,0,0,0,0,0,0,0,0,0,0,0.0161030595813204,0,0,0.00541648367735325,0,0,0,0,0,0,0,0,0.00161030595813204,0.975552627726541,0.975552627726541,0.920655833699312,0.0244473722734592,0.0244473722734592,0.0793441663006881,0.975552627726541,0.975552627726541,0.920655833699312,0.804539418085235,0.804539418085235,0.759265966437281
"1933_chick1",NA,"B31",1933,NA,"B",2023,"G","chick1",1,2,2,"16.05.2023",45,"09:57","B_31_3",7,6,"B22023",6.13,1,0,0,1,"1_chick1",0,0,0,"B2",0.0198482194979568,0,0.980151780502043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.980151780502043,0,0,0.0198482194979568,1,1,0.980151780502043,0.0990631505898682,0.0990631505898682,0.0970969234328013
"1933_chick2",NA,"B31",1933,NA,"B",2023,"G","chick2",1,2,2,"20.05.2023",49,"11:51","B_31_4",7,6,"B22023",6.13,1,0,0,1,"1_chick2",0,0,0,"B2",0.0258064516129032,0,0.0663594470046084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907834101382488,0.0921658986175116,0.0921658986175116,0.0663594470046084,0.907834101382488,0.907834101382488,0.933640552995392,0.0921658986175116,0.0921658986175116,0.0663594470046084,0.0729927007299271,0.0729927007299271,0.0525547445255475
"1936_AF",NA,"B34",1936,"B4P0101","B",2023,"B","AF",6,-0.5,1,"24.05.2023",53,"09:45","B_34_2",10,9,"B22023",6.13,1,0,0,1,"2_AF",5,1.534,1.74,"B2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.00852653491886959,0.00852653491886959,0.00852653491886959
"1936_AM",NA,"B34",1936,"B5K0214","B",2023,"B","AM",5,0.5,1,"24.05.2023",53,"10:21","B_34_1",10,9,"B22023",6.13,1,0,0,1,"2_AM",5,1.534,1.74,"B2",0.0398773006134968,0,0.196319018404908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763803680981595,0,0,0.236196319018405,0.236196319018405,0.196319018404908,0.763803680981595,0.763803680981595,0.803680981595092,0.236196319018405,0.236196319018405,0.196319018404908,0.0186576205476133,0.0186576205476133,0.0155076326629513
"1939_AM",NA,"B37",1939,"B4P0242","B",2023,"B","AM",6,0.5,1,"22.05.2023",51,"09:05","B_37_1",8,5,"B22023",6.13,1,0,0,1,"2_AM",6,1.845,2.12,"B2",0.610863757791629,0,0.0053428317008014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38379341050757,0.61620658949243,0.61620658949243,0.0053428317008014,0.38379341050757,0.38379341050757,0.994657168299199,0.61620658949243,0.61620658949243,0.0053428317008014,0.165629487793203,0.165629487793203,0.00143609382479655
"1939_chick1",NA,"B37",1939,NA,"B",2023,"B","chick1",1,2,3,"22.05.2023",51,"10:25","B_37_3",8,5,"B22023",6.13,1,0,0,1,"2_chick1",6,1.845,2.12,"B2",0.247959297774796,0.323828692832383,0.0963882366096387,0,0,0,0,0,0.331823772783182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668176227216818,0.344347534384435,0.420216929442022,0.331823772783182,0.655652465615565,0.579783070557978,0.668176227216818,0.344347534384435,0.420216929442022,0.42804441260745,0.220594555873926,0.26919770773639
